chromosome,name,start,end
6,S6_154349167,8293581,8315787
6,S6_154619892,8315787,8326977
6,S6_154892864,8326977,8330759
6,S6_154971823,8330759,8338338
6,S6_155014463,8338338,8345960
6,S6_155016514,8345960,8349786
6,S6_155175010,8349786,8349790
6,S6_155175652,8349790,8381197
6,S6_155210643,8381197,8412607
6,S6_155210809,8412607,8428955
6,S6_155215132,8428955,8445303
6,S6_155235957,8445303,8445310
6,S6_155241116,8445310,8451375
6,S6_155396616,8451375,8463556
6,S6_155397015,8463556,8469678
6,S6_155461360,8469678,8481827
6,S6_155512826,8481827,8493976
6,S6_155516276,8493976,8500047
6,S6_155589071,8500047,8512168
6,S6_155589386,8512168,8518221
6,S6_155597309,8518221,8530255
6,S6_155610342,8530255,8542289
6,S6_155615936,8542289,8548324
6,S6_155621348,8548324,8560331
6,S6_155626403,8560331,8566308
6,S6_155655648,8566308,8566312
6,S6_155666923,8566312,8590056
6,S6_155737537,8590056,8613800
6,S6_155739164,8613800,8613805
6,S6_155781584,8613805,8619745
6,S6_155781730,8619745,8631634
6,S6_156036128,8631634,8637588
6,S6_156037108,8637588,8637592
6,S6_156056309,8637592,8637597
6,S6_156535322,8637597,8697993
6,S6_156592097,8697993,8758389
6,S6_156593891,8758389,8758393
6,S6_156744268,8758393,8758398
6,S6_156768857,8758398,8769985
6,S6_156821454,8769985,8781572
6,S6_156831418,8781572,8792974
6,S6_156840660,8792974,8804375
6,S6_156843704,8804375,8826689
6,S6_156878226,8826689,8849003
6,S6_157020139,8849003,8870682
6,S6_157021754,8870682,8892362
6,S6_157029536,8892362,8914089
6,S6_157145278,8914089,8935815
6,S6_157167897,8935815,8941287
6,S6_157379377,8941287,8952237
6,S6_157381357,8952237,8957721
6,S6_157381478,8957721,8957728
6,S6_157381638,8957728,8991369
6,S6_157412461,8991369,9025010
6,S6_157412643,9025010,9025020
6,S6_157414074,9025020,9025027
6,S6_157907557,9025027,9036198
6,S6_157912711,9036198,9047370
6,S6_158223246,9047370,9058617
6,S6_158224835,9058617,9069864
6,S6_158225784,9069864,9069868
6,S6_158226681,9069868,9077564
6,S6_158227080,9077564,9092929
6,S6_158259287,9092929,9108246
6,S6_158261460,9108246,9115894
6,S6_158274736,9115894,9115899
6,S6_158297337,9115899,9119619
6,S6_158342833,9119619,9127052
6,S6_158342960,9127052,9134474
6,S6_158368114,9134474,9138185
6,S6_158470900,9138185,9138190
6,S6_158474410,9138190,9138194
6,S6_158476278,9138194,9160857
6,S6_158477798,9160857,9183520
6,S6_158489602,9183520,9194946
6,S6_158507908,9194946,9206371
6,S6_158689148,9206371,9212080
6,S6_158689393,9212080,9223481
6,S6_158692402,9223481,9275210
6,S6_159006832,9275210,9321246
6,S6_159006916,9321246,9321251
6,S6_159202873,9321251,9332601
6,S6_159205552,9332601,9343952
6,S6_159228809,9343952,9355484
6,S6_159247806,9355484,9367016
6,S6_159377698,9367016,9367020
6,S6_159384191,9367020,9378556
6,S6_159404930,9378556,9401460
6,S6_159435087,9401460,9412831
6,S6_159439260,9412831,9416586
6,S6_159465559,9416586,9424085
6,S6_159465709,9424085,9431573
6,S6_159468184,9431573,9439056
6,S6_159469776,9439056,9446543
6,S6_159562308,9446543,9454042
6,S6_159617260,9454042,9457797
6,S6_159684175,9457797,9463428
6,S6_159686347,9463428,9474673
6,S6_159692263,9474673,9480292
6,S6_159694724,9480292,9503269
6,S6_159718893,9503269,9526245
6,S6_159726436,9526245,9526250
6,S6_159726543,9526250,9526254
6,S6_159729098,9526254,9532628
6,S6_159824282,9532628,9545360
6,S6_159828764,9545360,9551723
6,S6_159891173,9551723,9589344
6,S6_159991447,9589344,9676185
6,S6_160015494,9676185,9725411
6,S6_160019093,9725411,9725418
6,S6_160034454,9725418,9725425
6,S6_160132642,9725425,9774779
6,S6_160133600,9774779,9824131
6,S6_160133688,9824131,9824135
6,S6_160165130,9824135,9874137
6,S6_160165445,9874137,9924141
6,S6_160233434,9924141,9924148
6,S6_160233549,9924148,9924152
6,S6_160237733,9924152,9928417
6,S6_160241610,9928417,9936964
6,S6_160329276,9936964,9945555
6,S6_160329381,9945555,9949864
6,S6_160330449,9949864,9949868
6,S6_160330838,9949868,9949872
6,S6_160717780,9949872,9955741
6,S6_160717904,9955741,9967461
6,S6_161013659,9967461,9973315
6,S6_161227289,9973315,9977289
6,S6_161230968,9977289,9985206
6,S6_161411669,9985206,9993072
6,S6_161452474,9993072,9996995
6,S6_161710400,9996995,10000892
6,S6_161715145,10000892,10008659
6,S6_161833464,10008659,10016378
6,S6_161833861,10016378,10020227
6,S6_161901142,10020227,10031550
6,S6_162009915,10031550,10042873
6,S6_162010453,10042873,10042878
6,S6_162013207,10042878,10042882
6,S6_162028301,10042882,10073728
6,S6_162109164,10073728,10104575
6,S6_162128282,10104575,10119954
6,S6_162139966,10119954,10135336
6,S6_162140459,10135336,10135343
6,S6_162157030,10135343,10146466
6,S6_162164512,10146466,10157590
6,S6_162341567,10157590,10166126
6,S6_162383410,10166126,10183249
6,S6_162445869,10183249,10191840
6,S6_162446806,10191840,10200438
6,S6_162482004,10200438,10217683
6,S6_162556614,10217683,10226334
6,S6_162558549,10226334,10226338
6,S6_162562366,10226338,10230208
6,S6_162572112,10230208,10237964
6,S6_162601534,10237964,10245765
6,S6_162605289,10245765,10249681
6,S6_162676770,10249681,10261350
6,S6_162690544,10261350,10273020
6,S6_162696464,10273020,10278967
6,S6_162697391,10278967,10290801
6,S6_162698554,10290801,10296693
6,S6_162724212,10296693,10300634
6,S6_162727148,10300634,10308537
6,S6_162739996,10308537,10316491
6,S6_162742844,10316491,10320483
6,S6_162743373,10320483,10324394
6,S6_162745241,10324394,10332207
6,S6_162745478,10332207,10340012
6,S6_162745586,10340012,10367105
6,S6_162886371,10367105,10390301
6,S6_162990802,10390301,10404607
6,S6_163014084,10404607,10476343
6,S6_163100940,10476343,10533804
6,S6_163101665,10533804,10533836
6,S6_163101781,10533836,10533840
6,S6_163102082,10533840,10533845
6,S6_163104408,10533845,10533849
6,S6_163107803,10533849,10533853
6,S6_163173978,10533853,10533858
6,S6_163175436,10533858,10543144
6,S6_163180111,10543144,10561803
6,S6_163220848,10561803,10589665
6,S6_163349909,10589665,10608154
6,S6_163501189,10608154,10608159
6,S6_163502149,10608159,10632660
6,S6_163604523,10632660,10657162
6,S6_163625104,10657162,10657166
6,S6_163768367,10657166,10669114
6,S6_163815865,10669114,10681061
6,S6_163819067,10681061,10685072
6,S6_163819245,10685072,10693062
6,S6_163830671,10693062,10701005
6,S6_163830765,10701005,10708897
6,S6_163832652,10708897,10716737
6,S6_163838856,10716737,10724530
6,S6_163839998,10724530,10728415
6,S6_163854039,10728415,10739791
6,S6_163854620,10739791,10751167
6,S6_163875699,10751167,10762414
6,S6_163920977,10762414,10784878
6,S6_163929098,10784878,10796100
6,S6_164143169,10796100,10801744
6,S6_164144538,10801744,10813042
6,S6_164145914,10813042,10818700
6,S6_164149198,10818700,10830023
6,S6_164150081,10830023,10845102
6,S6_164150237,10845102,10852623
6,S6_164181947,10852623,10860156
6,S6_164183937,10860156,10863927
6,S6_164307980,10863927,10875250
6,S6_164309159,10875250,10897791
6,S6_164319268,10897791,10914587
6,S6_164324855,10914587,10925777
6,S6_164364256,10925777,10931392
6,S6_164378565,10931392,10937037
6,S6_164497090,10937037,10948335
6,S6_164497574,10948335,10976910
6,S6_164506292,10976910,10999833
6,S6_164510010,10999833,11011183
6,S6_164514176,11011183,11022534
6,S6_164519957,11022534,11022538
6,S6_164551731,11022538,11045251
6,S6_164557883,11045251,11067963
6,S6_164577237,11067963,11071833
6,S6_164581530,11071833,11079589
6,S6_164646276,11079589,11087390
6,S6_164646518,11087390,11091306
6,S6_164675885,11091306,11097197
6,S6_164677042,11097197,11109032
6,S6_164678563,11109032,11114979
6,S6_164684655,11114979,11138890
6,S6_164689403,11138890,11162802
6,S6_164689523,11162802,11162806
6,S6_164730037,11162806,11168812
6,S6_164736222,11168812,11180865
6,S6_164775759,11180865,11186916
6,S6_164869966,11186916,11186918
6,S6_164891887,11186918,11186918
6,S6_164901791,11186918,11186918
6,S6_165014742,11186918,11186920
6,S6_165104688,11186920,11211850
6,S6_165152116,11211850,11236780
6,S6_165163588,11236780,11240969
6,S6_165208454,11240969,11249336
6,S6_165208740,11249336,11257689
6,S6_165240474,11257689,11261864
6,S6_165245270,11261864,11274378
6,S6_165252244,11274378,11286892
6,S6_165317033,11286892,11299390
6,S6_165317187,11299390,11324382
6,S6_165349759,11324382,11336880
6,S6_165389741,11336880,11343187
6,S6_165391965,11343187,11355736
6,S6_165485804,11355736,11361982
6,S6_165487636,11361982,11361987
6,S6_165489577,11361987,11361991
6,S6_165492897,11361991,11386727
6,S6_165493641,11386727,11411462
6,S6_165536916,11411462,11411467
6,S6_165537070,11411467,11415579
6,S6_165538401,11415579,11423806
6,S6_165540944,11423806,11432047
6,S6_165555109,11432047,11436173
6,S6_165585793,11436173,11436178
6,S6_165586867,11436178,11473416
6,S6_165625552,11473416,11510654
6,S6_165629116,11510654,11510659
6,S6_165635669,11510659,11510663
6,S6_165976341,11510663,11522668
6,S6_165981047,11522668,11534672
6,S6_166052042,11534672,11546532
6,S6_166072503,11546532,11562320
6,S6_166073590,11562320,11570173
6,S6_166073723,11570173,11578012
6,S6_166077939,11578012,11581930
6,S6_166170958,11581930,11593735
6,S6_166177442,11593735,11605539
6,S6_166241280,11605539,11611514
6,S6_166471175,11611514,11623405
6,S6_166519807,11623405,11629325
6,S6_166623040,11629325,11641020
6,S6_166629469,11641020,11652715
6,S6_166636330,11652715,11670729
6,S6_166674003,11670729,11688743
6,S6_166674162,11688743,11706755
6,S6_166803410,11706755,11724767
6,S6_166810778,11724767,11724772
6,S6_166886037,11724772,11736745
6,S6_166887357,11736745,11748718
6,S6_166901441,11748718,11781065
6,S6_167015930,11781065,11813416
6,S6_167017812,11813416,11829496
6,S6_167030690,11829496,11845573
6,S6_167404792,11845573,11851456
6,S6_167410263,11851456,11863231
6,S6_167412895,11863231,11869129
6,S6_167436380,11869129,11877300
6,S6_167515800,11877300,11893620
6,S6_167515937,11893620,11901775
6,S6_167516404,11901775,11933605
6,S6_167576646,11933605,11965432
6,S6_167594329,11965432,11965436
6,S6_167639015,11965436,11977213
6,S6_167643401,11977213,11988991
6,S6_167689667,11988991,11994918
6,S6_167716243,11994918,12006750
6,S6_167749891,12006750,12012660
6,S6_167962408,12012660,12012663
6,S6_167977249,12012663,12012663
6,S6_168111011,12012663,12012663
6,S6_168111174,12012663,12012663
6,S6_168794785,12012663,12012663
6,S6_168795250,12012663,12012663
6,S6_168920696,12012663,12012663
6,S6_168975705,12012663,12012663
6,S6_168979118,12012663,12012663
6,S6_169083315,12012663,12012663
6,S6_169083449,12012663,12012663
6,S6_169083545,12012663,12012663
6,S6_169083700,12012663,12012663
7,S7_178768,0,0
7,S7_273052,0,0
7,S7_301535,0,0
7,S7_303611,0,0
7,S7_303683,0,0
7,S7_307254,0,0
7,S7_307845,0,0
7,S7_308778,0,0
7,S7_308866,0,0
7,S7_996743,0,3381
7,S7_1063439,3381,10128
7,S7_1120708,10128,16849
7,S7_1120975,16849,40347
7,S7_1137919,40347,60492
7,S7_1138023,60492,60496
7,S7_1140803,60496,60501
7,S7_1301955,60501,60505
7,S7_1303938,60505,75597
7,S7_1311064,75597,106104
7,S7_1315978,106104,121525
7,S7_1317726,121525,121527
7,S7_1317977,121527,121527
7,S7_1556822,121527,124961
7,S7_1568167,124961,131842
7,S7_1628089,131842,138754
7,S7_1789044,138754,142220
7,S7_1952227,142220,142224
7,S7_1956822,142224,142228
7,S7_1985836,142228,142235
7,S7_1987072,142235,142245
7,S7_1988691,142245,178101
7,S7_2062531,178101,219774
7,S7_2063294,219774,231423
7,S7_2064572,231423,237254
7,S7_2133516,237254,237258
7,S7_2137707,237258,237263
7,S7_2140752,237263,254017
7,S7_2142079,254017,287349
7,S7_2156859,287349,317400
7,S7_2175869,317400,344418
7,S7_2176834,344418,357966
7,S7_2177468,357966,357970
7,S7_2207794,357970,417111
7,S7_2292994,417111,494883
7,S7_2318522,494883,513516
7,S7_2319486,513516,513521
7,S7_2360387,513521,523487
7,S7_2461846,523487,533453
7,S7_2512379,533453,543789
7,S7_2555205,543789,564357
7,S7_2585041,564357,584737
7,S7_2585384,584737,598026
7,S7_2615517,598026,604306
7,S7_2615843,604306,610579
7,S7_2615934,610579,613717
7,S7_2630562,613717,613721
7,S7_2636600,613721,613728
7,S7_2663349,613728,651366
7,S7_2663789,651366,689002
7,S7_2712391,689002,689006
7,S7_2712526,689006,689011
7,S7_2712695,689011,703136
7,S7_2718146,703136,717261
7,S7_2722275,717261,731626
7,S7_2747655,731626,745991
7,S7_2747736,745991,745996
7,S7_2748231,745996,746000
7,S7_2748348,746000,746004
7,S7_2748635,746004,755520
7,S7_2773810,755520,774507
7,S7_2775892,774507,783982
7,S7_2795225,783982,793386
7,S7_2869643,793386,802791
7,S7_2874139,802791,802798
7,S7_2874924,802798,802819
7,S7_2875014,802819,860941
7,S7_2912047,860941,919052
7,S7_2914579,919052,919059
7,S7_2960776,919059,943898
7,S7_2966739,943898,968737
7,S7_2967975,968737,993606
7,S7_2997705,993606,1047735
7,S7_3022641,1047735,1077000
7,S7_3023363,1077000,1077004
7,S7_3073782,1077004,1077009
7,S7_3074350,1077009,1086686
7,S7_3074692,1086686,1106120
7,S7_3163236,1106120,1115880
7,S7_3167836,1115880,1115884
7,S7_3168621,1115884,1115888
7,S7_3168735,1115888,1115893
7,S7_3170435,1115893,1115897
7,S7_3170837,1115897,1115904
7,S7_3172121,1115904,1166283
7,S7_3176375,1166283,1216659
7,S7_3177249,1216659,1216663
7,S7_3185518,1216663,1216667
7,S7_3185680,1216667,1216672
7,S7_3194464,1216672,1226241
7,S7_3194732,1226241,1245494
7,S7_3446438,1245494,1255183
7,S7_3484284,1255183,1261534
7,S7_3567107,1261534,1274269
7,S7_3662871,1274269,1287078
7,S7_3662943,1287078,1293502
7,S7_3665176,1293502,1318823
7,S7_3870740,1318823,1344143
7,S7_3884728,1344143,1359706
7,S7_3892074,1359706,1390920
7,S7_3892942,1390920,1406576
7,S7_3904607,1406576,1417043
7,S7_4034204,1417043,1438103
7,S7_4034736,1438103,1448700
7,S7_4065990,1448700,1448704
7,S7_4077755,1448704,1448708
7,S7_4080930,1448708,1459398
7,S7_4110713,1459398,1480756
7,S7_4543839,1480756,1502010
7,S7_4583737,1502010,1544754
7,S7_4682373,1544754,1576919
7,S7_4707096,1576919,1576923
7,S7_4721795,1576923,1576927
7,S7_4796107,1576927,1598833
7,S7_4801443,1598833,1620738
7,S7_4827255,1620738,1620761
7,S7_4828028,1620761,1633247
7,S7_4828340,1633247,1645716
7,S7_4828717,1645716,1670442
7,S7_4830396,1670442,1695168
7,S7_4838521,1695168,1695172
7,S7_4900269,1695172,1695176
7,S7_4900459,1695176,1695181
7,S7_4901765,1695181,1779576
7,S7_4957550,1779576,1863972
7,S7_4957995,1863972,1863976
7,S7_4958091,1863976,1893493
7,S7_4959674,1893493,1952718
7,S7_5037237,1952718,1994089
7,S7_5074091,1994089,2005752
7,S7_5095373,2005752,2005756
7,S7_5096551,2005756,2023376
7,S7_5102835,2023376,2058328
7,S7_5103331,2058328,2075665
7,S7_5106498,2075665,2075669
7,S7_5146204,2075669,2109937
7,S7_5273245,2109937,2144204
7,S7_5273377,2144204,2144208
7,S7_5274839,2144208,2197359
7,S7_5328892,2197359,2288041
7,S7_5337068,2288041,2383732
7,S7_5516500,2383732,2441891
7,S7_5516687,2441891,2441896
7,S7_5523274,2441896,2441900
7,S7_5613538,2441900,2470708
7,S7_5784613,2470708,2499516
7,S7_5797635,2499516,2520103
7,S7_5866347,2520103,2561187
7,S7_5976112,2561187,2608636
7,S7_6065261,2608636,2635589
7,S7_6068003,2635589,2635594
7,S7_6145601,2635594,2638745
7,S7_6219185,2638745,2645029
7,S7_6220185,2645029,2651289
7,S7_6220689,2651289,2654416
7,S7_6220782,2654416,2663854
7,S7_6297408,2663854,2673292
7,S7_6298542,2673292,2682730
7,S7_6302722,2682730,2692168
7,S7_6305411,2692168,2692173
7,S7_6309149,2692173,2720125
7,S7_6434798,2720125,2748077
7,S7_6435013,2748077,2752631
7,S7_6435608,2752631,2761741
7,S7_6535864,2761741,2766302
7,S7_6537896,2766302,2769348
7,S7_6578158,2769348,2775437
7,S7_6855499,2775437,2781534
7,S7_6855641,2781534,2784587
7,S7_6856184,2784587,2784592
7,S7_7008231,2784592,2812385
7,S7_7065649,2812385,2840178
7,S7_7065720,2840178,2844776
7,S7_7258671,2844776,2853955
7,S7_7272234,2853955,2858542
7,S7_7454082,2858542,2858549
7,S7_7462091,2858549,2858558
7,S7_7462249,2858558,2877374
7,S7_7523977,2877374,2915298
7,S7_7573101,2915298,2934414
7,S7_7574223,2934414,2943960
7,S7_7716738,2943960,2966668
7,S7_7918065,2966668,2979835
7,S7_7918557,2979835,2988809
7,S7_8047071,2988809,3006733
7,S7_8047242,3006733,3024612
7,S7_8047598,3024612,3033544
7,S7_8047716,3033544,3033551
7,S7_8047790,3033551,3033555
7,S7_8048119,3033555,3038334
7,S7_8049865,3038334,3047860
7,S7_8050380,3047860,3062027
7,S7_8056098,3062027,3071446
7,S7_8194573,3071446,3076197
7,S7_8219597,3076197,3085729
7,S7_8257849,3085729,3090515
7,S7_8309721,3090515,3099953
7,S7_8427048,3099953,3109391
7,S7_8467017,3109391,3123415
7,S7_8519954,3123415,3137440
7,S7_8521822,3137440,3144401
7,S7_8522296,3144401,3158288
7,S7_8569532,3158288,3165218
7,S7_8569627,3165218,3165222
7,S7_8679788,3165222,3180461
7,S7_8703911,3180461,3226657
7,S7_8901975,3226657,3257619
7,S7_8930258,3257619,3257623
7,S7_8930324,3257623,3275911
7,S7_9076953,3275911,3294198
7,S7_9100760,3294198,3303358
7,S7_9140189,3303358,3340682
7,S7_9199251,3340682,3368864
7,S7_9201256,3368864,3368896
7,S7_9252537,3368896,3383279
7,S7_9252788,3383279,3397651
7,S7_9255611,3397651,3420767
7,S7_9257102,3420767,3443882
7,S7_9260352,3443882,3529161
7,S7_9327947,3529161,3614436
7,S7_9331703,3614436,3614441
7,S7_9341284,3614441,3618946
7,S7_9367731,3618946,3627960
7,S7_9367850,3627960,3632473
7,S7_9370593,3632473,3641585
7,S7_9528161,3641585,3650697
7,S7_9899006,3650697,3650704
7,S7_9904083,3650704,3656824
7,S7_10004949,3656824,3669058
7,S7_10043412,3669058,3675179
7,S7_10157514,3675179,3699545
7,S7_10288357,3699545,3723910
7,S7_10572057,3723910,3723915
7,S7_10575407,3723915,3741846
7,S7_10651847,3741846,3778403
7,S7_10697811,3778403,3815317
7,S7_10698019,3815317,3851093
7,S7_10793707,3851093,3868583
7,S7_10794945,3868583,3868588
7,S7_10795970,3868588,3868592
7,S7_10900488,3868592,3874876
7,S7_10971943,3874876,3887457
7,S7_11009722,3887457,3898038
7,S7_11138330,3898038,3906575
7,S7_11143842,3906575,3915060
7,S7_11335522,3915060,3919293
7,S7_11441758,3919293,3919295
7,S7_11572195,3919295,3922056
7,S7_11572589,3922056,3927582
7,S7_12219913,3927582,3933114
7,S7_12250014,3933114,3938829
7,S7_12580023,3938829,3944547
7,S7_13090568,3944547,3950094
7,S7_13176585,3950094,3952873
7,S7_13578621,3952873,3952877
7,S7_13578990,3952877,3952882
7,S7_13620426,3952882,3969952
7,S7_13842392,3969952,3987023
7,S7_13960027,3987023,3987027
7,S7_13984289,3987027,3987031
7,S7_14080665,3987031,3995767
7,S7_14081152,3995767,4013280
7,S7_14081309,4013280,4030890
7,S7_14324290,4030890,4039722
7,S7_14370411,4039722,4039727
7,S7_14371567,4039727,4048488
7,S7_14463478,4048488,4057249
7,S7_14465080,4057249,4063139
7,S7_14465153,4063139,4074945
7,S7_14589634,4074945,4086810
7,S7_14589932,4086810,4092760
7,S7_14606175,4092760,4101725
7,S7_14607654,4101725,4110691
7,S7_14618236,4110691,4113740
7,S7_14618929,4113740,4119848
7,S7_14627204,4119848,4125986
7,S7_14658292,4125986,4129064
7,S7_14917018,4129064,4138159
7,S7_14996999,4138159,4147254
7,S7_15005043,4147254,4147258
7,S7_15006079,4147258,4181566
7,S7_15065234,4181566,4215875
7,S7_15126383,4215875,4227152
7,S7_15214596,4227152,4238431
7,S7_15319851,4238431,4238441
7,S7_15321400,4238441,4238448
7,S7_15470825,4238448,4256476
7,S7_15660640,4256476,4274504
7,S7_15660905,4274504,4274508
7,S7_15661033,4274508,4283441
7,S7_16097954,4283441,4292375
7,S7_17181154,4292375,4301324
7,S7_17313957,4301324,4319220
7,S7_17451092,4319220,4328170
7,S7_17470881,4328170,4337039
7,S7_17479022,4337039,4345908
7,S7_17479492,4345908,4350368
7,S7_17479683,4350368,4359256
7,S7_17518523,4359256,4363688
7,S7_17693557,4363688,4363692
7,S7_17699810,4363692,4389977
7,S7_17701304,4389977,4416262
7,S7_17769014,4416262,4425031
7,S7_17977010,4425031,4442556
7,S7_18142517,4442556,4451318
7,S7_18142728,4451318,4451322
7,S7_18146959,4451322,4451326
7,S7_18428776,4451326,4460072
7,S7_18473586,4460072,4477538
7,S7_18625256,4477538,4486262
7,S7_18781509,4486262,4489122
7,S7_18783161,4489122,4494826
7,S7_18913807,4494826,4500509
7,S7_19054045,4500509,4503348
7,S7_19089000,4503348,4507641
7,S7_19089779,4507641,4516194
7,S7_19259028,4516194,4520458
7,S7_19347598,4520458,4528921
7,S7_19349174,4528921,4545887
7,S7_19353566,4545887,4554393
7,S7_19492152,4554393,4557223
